id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14864741,Downtown Oasis,93114656,Jennifer,,Loop,41.86917,-87.62898,Entire home/apt,100,14,33,2020-09-01,0.83,1,0
14867826,Pilsen Place.  Mi Casa... (guest room),16584100,Jeff,,Lower West Side,41.85933,-87.67169,Private room,36,1,12,2016-11-12,0.22,1,0
14871197,"Large, Reno’d 3 BR apt near Everything!",37607540,Kristine,,Lake View,41.93509,-87.65038,Entire home/apt,187,2,120,2020-11-16,2.23,2,108
14883494,The Compound a hidden oasis in Logan Square,1187822,Mark,,Logan Square,41.91977,-87.69579,Entire home/apt,200,3,30,2021-02-03,0.56,1,93
14885789,Upscale 3 Bedroom Wrigley Apartment,93362933,Andrew,,Lake View,41.95027,-87.6492,Entire home/apt,425,20,19,2021-01-04,0.36,1,56
14895510,Room in Stylish Vintage Flat | Best Location,4064919,April,,Logan Square,41.9161,-87.68848,Private room,50,4,83,2020-08-02,1.53,1,0
14914810,Private Bedroom - Humboldt Park,48093605,Jeremiah,,Humboldt Park,41.90065,-87.70675,Private room,38,1,49,2020-02-16,1.03,1,219
14942768,Ukrainian Village Artist Loft – Spacious & Serene,20858704,Sopha,,West Town,41.90069,-87.68594,Private room,69,3,86,2020-10-03,1.59,1,79
14946722,"Luxury High Rise In River North 
New redone unit !",94052016,Matt,,Near North Side,41.89627,-87.62767,Entire home/apt,125,60,0,,,1,0
14950449,"Urban Oasis, Honeymoon Suite",17052211,Yolie,,West Town,41.90923,-87.67532,Private room,182,2,13,2019-06-03,0.24,2,365
14964829,Gorgeous Wicker Park Victorian with Outdoor Space,24612401,Marla,,West Town,41.90836,-87.68121,Entire home/apt,145,3,59,2020-10-31,1.09,1,108
14969057,Business & Family Friendly Eden in Edgewater,53605946,Bryan,,Edgewater,41.98836,-87.66165,Entire home/apt,190,2,68,2020-07-20,1.45,1,0
15008013,"Cozy, 2 Bdrm Wicker Park Apt",17055607,Cathy,,West Town,41.90885,-87.68632,Entire home/apt,99,3,3,2017-09-24,0.06,1,0
15009956,Comfortable Place near Midway Airport & Train,87333698,Carlos,,Brighton Park,41.80882,-87.69986,Entire home/apt,73,2,50,2021-01-07,0.95,1,41
15010784,Modern 1bdr 2nd floor condominium,6414831,Lee,,Douglas,41.82959,-87.61964,Entire home/apt,120,3,72,2019-10-16,1.34,1,80
15011149,"Classy and homey, just steps from Logan Square",24998094,Kelsey,,Avondale,41.9383,-87.70641,Entire home/apt,275,3,3,2020-09-27,0.18,1,146
15019977,Centrally located Apartment near Fulton Market,80492291,Tara,,West Town,41.89188,-87.6574,Entire home/apt,215,1,76,2020-09-27,1.71,1,178
15022766,Cozy apartment minutes from EVERYTHING :),20623984,Brandon,,West Town,41.89316,-87.64621,Entire home/apt,119,2,91,2018-11-11,1.69,1,0
15024671,Designer Suite on Tree Lined Street in Bucktown,90644159,Jean,,Logan Square,41.92214,-87.68344,Entire home/apt,158,4,34,2020-12-20,0.70,5,362
15028822,One bedroom/bath historic Hyde Park,91946836,Jordan,,Hyde Park,41.79948,-87.59925,Private room,40,3,156,2020-10-11,2.89,3,275
15037503,Great Spot Next to Lincoln Park in Chicago,52704607,Nick,,Lincoln Park,41.91566,-87.63595,Entire home/apt,68,1,178,2021-01-30,3.39,4,347
15053294,Northside Chicago Favorite:  Rehabbed w/parking!,95140453,Mark & Marcelo,,Rogers Park,42.01382,-87.67111,Entire home/apt,176,2,168,2020-10-24,3.20,1,48
15072599,Spacious Modern 2BR | Vibrant Southport 'hood,106267523,Michael,,Lake View,41.9433,-87.66357,Entire home/apt,115,1,169,2020-03-14,3.15,1,0
15072673,"Walk to Riot Fest, Pilsen:Little Village, Art",1764580,Margaret,,South Lawndale,41.84781,-87.70045,Private room,70,1,11,2019-10-17,0.20,1,359
15086354,New Studio in Exclusive Lincoln Park,95121863,Antigone,,Lincoln Park,41.9213,-87.65073,Entire home/apt,164,2,14,2019-10-13,0.26,1,0
15088466,Beautiful Chicago Home steps to Wrigley Field! 1,2471877,Michael,,Lake View,41.94599,-87.65308,Private room,175,365,76,2020-07-12,1.46,3,361
15094729,1 mile to USMLE & minutes to O'Hare in Safest Area,2456789,Mary,,Norwood Park,41.98294,-87.8196,Private room,35,2,229,2021-01-11,4.42,4,90
15098596,Warm up to Ukrainian Village,1139947,Yas,,West Town,41.89432,-87.67855,Entire home/apt,94,2,94,2020-07-06,1.86,3,0
15112347,Home of Grace II,95738925,Grace,,Greater Grand Crossing,41.7651,-87.63247,Entire home/apt,75,2,94,2020-02-15,1.77,1,88
15114450,CASA NEWPORT,8367850,David & Bruce,,Lake View,41.94491,-87.64993,Entire home/apt,152,3,37,2019-11-11,0.70,1,195
15115673,Two blocks from Wrigley Field and the Metro.,21686213,Laura,,Lake View,41.95005,-87.65853,Private room,63,1,154,2020-08-09,2.94,1,166
15116366,Beautiful Studio in the Loop. Amazing Location!,12013646,Luis,,Loop,41.88306,-87.62577,Entire home/apt,59,1,284,2021-02-01,5.28,4,96
15116890,"Lovely,large 1BR flat in Logan Square",30589635,Geeta,,Logan Square,41.92748,-87.71818,Entire home/apt,63,1,249,2021-02-07,4.64,1,19
15122395,"Large & Cozy, 1BR Lincoln Park Condo. Great Value!",68280856,Dani,,Lincoln Park,41.9217,-87.66534,Entire home/apt,63,1,84,2021-01-29,1.58,1,0
15132653,North Side Near Wrigley Lakeview Walk Everywhere!!,51628877,John,,Lake View,41.94363,-87.66438,Entire home/apt,172,1,84,2021-02-14,1.59,1,352
15146320,RIVER NORTH  MODERN POOL/SPA DOWNTOWN,49626033,Roma,,Near West Side,41.88871,-87.64185,Entire home/apt,80,31,1,2017-05-27,0.02,31,365
15149053,Spacious private room/bath in modern home,96093069,Sujata,,West Town,41.89294,-87.66019,Private room,90,14,79,2019-11-10,1.49,1,138
15162267,MODERN 2 BEDROOM 2 BATH GREAT LOCATION RIVERNORTH,3965428,Rob,,Near North Side,41.89794,-87.6335,Entire home/apt,150,60,1,2016-10-24,0.02,74,365
15177167,Windy City Piggy - A One of a Kind Stay,67664674,Kim,,Lake View,41.93841,-87.65948,Private room,89,1,35,2019-06-09,0.66,3,0
15207942,"SOUTH LOOP 2 bedroom 2 BATHS |TARGET, GYM",55199486,Furnished Rental,,Loop,41.86784,-87.63286,Entire home/apt,210,60,2,2017-05-22,0.04,15,365
15216905,Private suite near train.,22632675,Mary And Don,,Albany Park,41.96634,-87.70061,Private room,65,6,11,2019-11-10,0.21,2,294
15219844,Beautiful 2bdrm condo in Lakeview,46663875,Alex,,Lake View,41.93911,-87.65503,Entire home/apt,1200,1,7,2018-07-01,0.13,1,89
15222577,ORLEANS STREET HIGH-END EXECUTIVE 1 BED w/POOL,67653393,Dan,,Near North Side,41.90017,-87.63787,Entire home/apt,150,60,0,,,5,365
15230450,Wrigleyville townhome two blocks from ballpark,96809854,Ute,,Lake View,41.95165,-87.65644,Entire home/apt,350,2,37,2019-09-15,0.71,1,179
15233684,Charming & Modern Urban Apartment,96225987,Marc,,Greater Grand Crossing,41.76672,-87.63115,Shared room,50,1,7,2019-10-20,0.15,2,89
